date,keyword,country_code,interest_score,z_score
2023-02-01,tarjeta virtual,PE,80,1.16755639461712
2023-03-01,Plin,CL,40,-0.348248242044526
2023-03-01,Yape,CL,31,-0.162219364262599
2023-03-01,billetera digital,CL,66,0.0939527138976584
2023-03-01,criptomonedas,CL,27,-0.286302159230867
2023-03-01,fintech,CL,71,1.02875407088661
2023-03-01,tarjeta virtual,CL,43,-0.0514555191245968
2023-03-01,Plin,CO,37,-0.638348153406481
2023-03-01,Yape,CO,28,-0.172024080114969
2023-03-01,billetera digital,CO,21,-0.565478476063224
2023-03-01,criptomonedas,CO,26,-0.204463410396849
2023-03-01,fintech,CO,69,1.10016017691866
2023-03-01,Plin,MX,36,-0.24675632079893
2023-03-01,Yape,MX,40,0.124599478692124
2023-03-01,criptomonedas,MX,33,-0.17847433788496
2023-03-01,fintech,MX,79,0.623004757015903
2023-03-01,neobanco,MX,83,0.909365464499966
2023-03-01,pagos digitales,MX,56,0.437967128688328
2023-03-01,tarjeta virtual,MX,77,0.38937012458747
2023-03-01,Plin,PE,49,0.593545377648459
2023-03-01,Yape,PE,63,0.58046045391343
2023-03-01,billetera digital,PE,1,-0.255207395304429
2023-03-01,criptomonedas,PE,28,-0.442829274478825
2023-03-01,fintech,PE,64,-0.389301273082933
2023-03-01,tarjeta virtual,PE,65,0.566204441604069
2023-04-01,Plin,CL,44,-0.160976627538077
2023-04-01,Yape,CL,30,-0.20963733227782
2023-04-01,billetera digital,CL,55,-0.429498120675009
2023-04-01,criptomonedas,CL,28,-0.239960568047157
2023-04-01,fintech,CL,70,0.978688039436796
2023-04-01,tarjeta virtual,CL,34,-0.614893453538934
2023-04-01,Plin,CO,45,-0.291884099884748
2023-04-01,Yape,CO,32,0.00456701097650354
2023-04-01,billetera digital,CO,21,-0.565478476063224
2023-04-01,criptomonedas,CO,25,-0.2566516235401
2023-04-01,fintech,CO,59,0.278136707982506
2023-04-01,Plin,MX,41,-0.0158177128717261
2023-04-01,Yape,MX,40,0.124599478692124
2023-04-01,criptomonedas,MX,33,-0.17847433788496
2023-04-01,fintech,MX,78,0.544047556907985
2023-04-01,neobanco,MX,55,-0.752857461707688
2023-04-01,pagos digitales,MX,76,1.5291480295159
2023-04-01,tarjeta virtual,MX,87,0.955585644405903
2023-04-01,Plin,PE,100,3.19327413174871
2023-04-01,Yape,PE,82,1.23025758835889
2023-04-01,billetera digital,PE,1,-0.255207395304429
2023-04-01,criptomonedas,PE,27,-0.491660901422865
2023-04-01,fintech,PE,81,0.923532639677718
2023-04-01,pagos digitales,PE,54,0.0241484725620377
2023-04-01,tarjeta virtual,PE,63,0.486024181202329
2023-05-01,Plin,CL,35,-0.582337760177587
2023-05-01,Yape,CL,24,-0.494145140369147
2023-05-01,billetera digital,CL,68,0.189125592910871
2023-05-01,criptomonedas,CL,24,-0.425326932781998
2023-05-01,fintech,CL,93,2.13020676278254
2023-05-01,tarjeta virtual,CL,36,-0.489685023669081
2023-05-01,Plin,CO,32,-0.854888186857564
2023-05-01,Yape,CO,37,0.225305874840844
2023-05-01,billetera digital,CO,29,-0.217491721562778
2023-05-01,criptomonedas,CO,23,-0.361028049826604
2023-05-01,fintech,CO,73,1.42896956449312
2023-05-01,Plin,MX,33,-0.385319485555252
2023-05-01,Yape,MX,38,0.0385359212449869
2023-05-01,billetera digital,MX,48,-0.925703929830146
2023-05-01,criptomonedas,MX,37,0.018184177822241
2023-05-01,fintech,MX,74,0.228218756476312
2023-05-01,pagos digitales,MX,63,0.81988044397798
2023-05-01,tarjeta virtual,MX,75,0.276127020623784
2023-05-01,Plin,PE,83,2.32669788038196
2023-05-01,Yape,PE,75,0.990858644089512
2023-05-01,billetera digital,PE,1,-0.255207395304429
2023-05-01,criptomonedas,PE,26,-0.540492528366905
2023-05-01,fintech,PE,75,0.460179493997489
2023-05-01,pagos digitales,PE,31,-1.38575081009848
2023-05-01,tarjeta virtual,PE,69,0.726564962407549
2023-06-01,Plin,CL,35,-0.582337760177587
2023-06-01,Yape,CL,30,-0.20963733227782
2023-06-01,billetera digital,CL,82,0.855335746003356
2023-06-01,criptomonedas,CL,26,-0.332643750414577
2023-06-01,fintech,CL,70,0.978688039436796
2023-06-01,tarjeta virtual,CL,33,-0.67749766847386
2023-06-01,Plin,CO,33,-0.811580180167348
2023-06-01,Yape,CO,35,0.137010329295108
2023-06-01,billetera digital,CO,35,0.0434983443125557
2023-06-01,criptomonedas,CO,19,-0.56978090239961
2023-06-01,fintech,CO,59,0.278136707982506
2023-06-01,Plin,MX,36,-0.24675632079893
2023-06-01,Yape,MX,39,0.0815676999685554
2023-06-01,billetera digital,MX,59,-0.136899876946712
2023-06-01,criptomonedas,MX,34,-0.12930970895816
2023-06-01,fintech,MX,67,-0.324481644279116
2023-06-01,neobanco,MX,91,1.3842863005593
2023-06-01,pagos digitales,MX,65,0.928998534060737
2023-06-01,tarjeta virtual,MX,81,0.615856332514843
2023-06-01,Plin,PE,56,0.95037089291712
2023-06-01,Yape,PE,67,0.717259850638791
2023-06-01,billetera digital,PE,2,-0.184240632973786
2023-06-01,criptomonedas,PE,29,-0.393997647534786
2023-06-01,fintech,PE,90,1.61856235819806
2023-06-01,pagos digitales,PE,52,-0.098451465060616
2023-06-01,tarjeta virtual,PE,65,0.566204441604069
2023-07-01,Plin,CL,39,-0.395066145671138
2023-07-01,Yape,CL,35,0.027452507798286
2023-07-01,billetera digital,CL,54,-0.477084560181615
2023-07-01,criptomonedas,CL,23,-0.471668523965708
2023-07-01,fintech,CL,57,0.3278296305892
2023-07-01,tarjeta virtual,CL,33,-0.67749766847386
2023-07-01,Plin,CO,36,-0.681656160096698
2023-07-01,Yape,CO,39,0.31360142038658
2023-07-01,billetera digital,CO,28,-0.260990065875334
2023-07-01,criptomonedas,CO,19,-0.56978090239961
2023-07-01,fintech,CO,63,0.606946095556966
2023-07-01,Plin,MX,31,-0.477694928726133
2023-07-01,Yape,MX,43,0.25369481486283
2023-07-01,billetera digital,MX,51,-0.710575551771027
2023-07-01,criptomonedas,MX,31,-0.27680359573856
2023-07-01,fintech,MX,59,-0.956139245142462
2023-07-01,neobanco,MX,54,-0.812222566215104
2023-07-01,pagos digitales,MX,62,0.765321398936601
2023-07-01,tarjeta virtual,MX,82,0.672477884496687
2023-07-01,Plin,PE,54,0.848420745697503
2023-07-01,Yape,PE,76,1.02505849327085
2023-07-01,billetera digital,PE,2,-0.184240632973786
2023-07-01,criptomonedas,PE,25,-0.589324155310944
2023-07-01,fintech,PE,77,0.614630542557565
2023-07-01,pagos digitales,PE,39,-0.895351059607865
2023-07-01,tarjeta virtual,PE,72,0.84683535301016
2023-08-01,Plin,CL,35,-0.582337760177587
2023-08-01,Yape,CL,43,0.406796251920056
2023-08-01,billetera digital,CL,87,1.09326794353639
2023-08-01,criptomonedas,CL,23,-0.471668523965708
2023-08-01,fintech,CL,62,0.578159787838275
2023-08-01,tarjeta virtual,CL,37,-0.427080808734155
2023-08-01,Plin,CO,31,-0.898196193547781
2023-08-01,Yape,CO,20,-0.525206262297914
2023-08-01,billetera digital,CO,27,-0.30448841018789
2023-08-01,criptomonedas,CO,19,-0.56978090239961
2023-08-01,fintech,CO,61,0.442541401769736
2023-08-01,Plin,MX,27,-0.662445815067896
2023-08-01,Yape,MX,44,0.296726593586398
2023-08-01,billetera digital,MX,67,0.436775797877604
2023-08-01,criptomonedas,MX,30,-0.32596822466536
2023-08-01,fintech,MX,77,0.465090356800067
2023-08-01,pagos digitales,MX,58,0.547085218771086
2023-08-01,tarjeta virtual,MX,90,1.12545030035143
2023-08-01,Plin,PE,47,0.491595230428841
2023-08-01,Yape,PE,76,1.02505849327085
2023-08-01,billetera digital,PE,2,-0.184240632973786
2023-08-01,criptomonedas,PE,24,-0.638155782254984
2023-08-01,fintech,PE,71,0.151277396877335
2023-08-01,pagos digitales,PE,57,0.208048378996018
2023-08-01,tarjeta virtual,PE,78,1.08737613421538
2023-09-01,Plin,CL,32,-0.722791471057423
2023-09-01,Yape,CL,34,-0.0199654602169351
2023-09-01,billetera digital,CL,100,1.71189165712227
2023-09-01,criptomonedas,CL,24,-0.425326932781998
2023-09-01,fintech,CL,45,-0.272962746808581
2023-09-01,tarjeta virtual,CL,38,-0.364476593799228
2023-09-01,Plin,CO,32,-0.854888186857564
2023-09-01,Yape,CO,25,-0.304467398433573
2023-09-01,billetera digital,CO,32,-0.0869966886251113
2023-09-01,criptomonedas,CO,18,-0.621969115542862
2023-09-01,fintech,CO,78,1.83998129896119
2023-09-01,Plin,MX,28,-0.616258093482455
2023-09-01,Yape,MX,35,-0.0905594149257189
2023-09-01,billetera digital,MX,60,-0.0651904175936721
2023-09-01,criptomonedas,MX,27,-0.473462111445761
2023-09-01,fintech,MX,64,-0.561353244602871
2023-09-01,pagos digitales,MX,52,0.219730948522813
2023-09-01,tarjeta virtual,MX,78,0.445991676569314
2023-09-01,Plin,PE,48,0.54257030403865
2023-09-01,Yape,PE,68,0.751459699820131
2023-09-01,billetera digital,PE,2,-0.184240632973786
2023-09-01,criptomonedas,PE,24,-0.638155782254984
2023-09-01,fintech,PE,100,2.39081760099845
2023-09-01,pagos digitales,PE,42,-0.711451153173884
2023-09-01,tarjeta virtual,PE,72,0.84683535301016
2023-10-01,Plin,CL,30,-0.816427278310647
2023-10-01,Yape,CL,30,-0.20963733227782
2023-10-01,billetera digital,CL,78,0.664989987976932
2023-10-01,criptomonedas,CL,21,-0.564351706333129
2023-10-01,fintech,CL,51,0.0274334418903095
2023-10-01,tarjeta virtual,CL,37,-0.427080808734155
2023-10-01,Plin,CO,24,-1.2013522403793
2023-10-01,Yape,CO,38,0.269453647613712
2023-10-01,billetera digital,CO,32,-0.0869966886251113
2023-10-01,criptomonedas,CO,18,-0.621969115542862
2023-10-01,fintech,CO,62,0.524743748663351
2023-10-01,Plin,MX,22,-0.893384422995099
2023-10-01,Yape,MX,38,0.0385359212449869
2023-10-01,billetera digital,MX,64,0.221647419818486
2023-10-01,criptomonedas,MX,30,-0.32596822466536
2023-10-01,fintech,MX,65,-0.482396044494952
2023-10-01,pagos digitales,MX,59,0.601644263812464
2023-10-01,tarjeta virtual,MX,78,0.445991676569314
2023-10-01,Plin,PE,47,0.491595230428841
2023-10-01,Yape,PE,73,0.922458945726831
2023-10-01,billetera digital,PE,1,-0.255207395304429
2023-10-01,criptomonedas,PE,23,-0.686987409199024
2023-10-01,fintech,PE,65,-0.312075748802894
2023-10-01,pagos digitales,PE,55,0.0854484413733645
2023-10-01,tarjeta virtual,PE,72,0.84683535301016
2023-11-01,Plin,CL,29,-0.863245181937259
2023-11-01,Yape,CL,38,0.16970641184395
2023-11-01,billetera digital,CL,75,0.522230669457113
2023-11-01,criptomonedas,CL,30,-0.147277385679737
2023-11-01,fintech,CL,60,0.478027724938645
2023-11-01,tarjeta virtual,CL,38,-0.364476593799228
2023-11-01,Plin,CO,22,-1.28796825375973
2023-11-01,Yape,CO,42,0.446044738705185
2023-11-01,billetera digital,CO,84,2.17491721562778
2023-11-01,criptomonedas,CO,18,-0.621969115542862
2023-11-01,fintech,CO,55,-0.0506726795919542
2023-11-01,Plin,MX,26,-0.708633536653336
2023-11-01,Yape,MX,46,0.382790151033535
2023-11-01,billetera digital,MX,52,-0.638866092417988
2023-11-01,criptomonedas,MX,34,-0.12930970895816
2023-11-01,fintech,MX,68,-0.245524444171198
2023-11-01,pagos digitales,MX,64,0.874439489019358
2023-11-01,tarjeta virtual,MX,86,0.89896409242406
2023-11-01,Plin,PE,45,0.389645083209224
2023-11-01,Yape,PE,77,1.05925834245219
2023-11-01,billetera digital,PE,1,-0.255207395304429
2023-11-01,criptomonedas,PE,25,-0.589324155310944
2023-11-01,fintech,PE,70,0.0740518725972971
2023-11-01,pagos digitales,PE,91,2.29224731858113
2023-11-01,tarjeta virtual,PE,68,0.686474832206679
2023-12-01,Plin,CL,25,-1.05051679644371
2023-12-01,Yape,CL,47,0.596468123980941
2023-12-01,billetera digital,CL,82,0.855335746003356
2023-12-01,criptomonedas,CL,30,-0.147277385679737
2023-12-01,fintech,CL,51,0.0274334418903095
2023-12-01,tarjeta virtual,CL,45,0.0737529107452557
2023-12-01,Plin,CO,22,-1.28796825375973
2023-12-01,Yape,CO,39,0.31360142038658
2023-12-01,billetera digital,CO,40,0.260990065875334
2023-12-01,criptomonedas,CO,17,-0.674157328686114
2023-12-01,fintech,CO,61,0.442541401769736
2023-12-01,Plin,MX,25,-0.754821258238777
2023-12-01,Yape,MX,55,0.770076159545653
2023-12-01,billetera digital,MX,56,-0.35202825500583
2023-12-01,criptomonedas,MX,30,-0.32596822466536
2023-12-01,fintech,MX,57,-1.1140536453583
2023-12-01,pagos digitales,MX,65,0.928998534060737
2023-12-01,tarjeta virtual,MX,90,1.12545030035143
2023-12-01,Plin,PE,60,1.15427118735636
2023-12-01,Yape,PE,80,1.16185788999621
2023-12-01,billetera digital,PE,1,-0.255207395304429
2023-12-01,criptomonedas,PE,26,-0.540492528366905
2023-12-01,fintech,PE,55,-1.08433099160328
2023-12-01,pagos digitales,PE,39,-0.895351059607865
2023-12-01,tarjeta virtual,PE,73,0.88692548321103
2024-01-01,Plin,CL,23,-1.14415260369693
2024-01-01,Yape,CL,70,1.68708138833103
2024-01-01,billetera digital,CL,66,0.0939527138976584
2024-01-01,criptomonedas,CL,30,-0.147277385679737
2024-01-01,fintech,CL,58,0.377895662039015
2024-01-01,tarjeta virtual,CL,33,-0.67749766847386
2024-01-01,Plin,CO,25,-1.15804423368908
2024-01-01,Yape,CO,49,0.755079148115262
2024-01-01,billetera digital,CO,31,-0.130495032937667
2024-01-01,criptomonedas,CO,18,-0.621969115542862
2024-01-01,fintech,CO,58,0.195934361088891
2024-01-01,Plin,MX,25,-0.754821258238777
2024-01-01,Yape,MX,54,0.727044380822084
2024-01-01,billetera digital,MX,53,-0.567156633064949
2024-01-01,criptomonedas,MX,32,-0.22763896681176
2024-01-01,fintech,MX,58,-1.03509644525038
2024-01-01,neobanco,MX,74,0.37507952393322
2024-01-01,pagos digitales,MX,69,1.14723471422625
2024-01-01,tarjeta virtual,MX,84,0.785720988460373
2024-01-01,Plin,PE,50,0.644520451258268
2024-01-01,Yape,PE,97,1.74325532607899
2024-01-01,billetera digital,PE,1,-0.255207395304429
2024-01-01,criptomonedas,PE,29,-0.393997647534786
2024-01-01,fintech,PE,61,-0.620977845923048
2024-01-01,tarjeta virtual,PE,78,1.08737613421538
2024-02-01,Plin,CL,27,-0.956880989190484
2024-02-01,Yape,CL,61,1.26031967619404
2024-02-01,billetera digital,CL,72,0.379471350937295
2024-02-01,criptomonedas,CL,34,0.0380889790551041
2024-02-01,fintech,CL,57,0.3278296305892
2024-02-01,tarjeta virtual,CL,35,-0.552289238604007
2024-02-01,Plin,CO,20,-1.37458426714016
2024-02-01,Yape,CO,50,0.79922692088813
2024-02-01,billetera digital,CO,30,-0.173993377250223
2024-02-01,criptomonedas,CO,19,-0.56978090239961
2024-02-01,fintech,CO,70,1.18236252381227
2024-02-01,Plin,MX,27,-0.662445815067896
2024-02-01,Yape,MX,63,1.1143303893342
2024-02-01,criptomonedas,MX,26,-0.522626740372561
2024-02-01,fintech,MX,82,0.859876357339658
2024-02-01,neobanco,MX,59,-0.515397043678023
2024-02-01,pagos digitales,MX,60,0.656203308853843
2024-02-01,tarjeta virtual,MX,80,0.559234780533
2024-02-01,Plin,PE,53,0.797445672087694
2024-02-01,Yape,PE,84,1.29865728672157
2024-02-01,billetera digital,PE,1,-0.255207395304429
2024-02-01,criptomonedas,PE,26,-0.540492528366905
2024-02-01,fintech,PE,68,-0.0803991759627795
2024-02-01,pagos digitales,PE,50,-0.22105140268327
2024-02-01,tarjeta virtual,PE,70,0.766655092608419
2024-03-01,Plin,CL,29,-0.863245181937259
2024-03-01,Yape,CL,52,0.833557964057047
2024-03-01,billetera digital,CL,93,1.37878658057602
2024-03-01,criptomonedas,CL,65,1.47467830575012
2024-03-01,fintech,CL,50,-0.0226325895595055
2024-03-01,tarjeta virtual,CL,33,-0.67749766847386
2024-03-01,Plin,CO,30,-0.941504200237998
2024-03-01,Yape,CO,60,1.24070464861681
2024-03-01,billetera digital,CO,39,0.217491721562778
2024-03-01,criptomonedas,CO,24,-0.308839836683352
2024-03-01,fintech,CO,64,0.689148442450581
2024-03-01,Plin,MX,34,-0.339131763969811
2024-03-01,Yape,MX,67,1.28645750422848
2024-03-01,criptomonedas,MX,38,0.0673488067490412
2024-03-01,fintech,MX,64,-0.561353244602871
2024-03-01,neobanco,MX,83,0.909365464499966
2024-03-01,pagos digitales,MX,64,0.874439489019358
2024-03-01,tarjeta virtual,MX,75,0.276127020623784
2024-03-01,Plin,PE,49,0.593545377648459
2024-03-01,Yape,PE,84,1.29865728672157
2024-03-01,billetera digital,PE,1,-0.255207395304429
2024-03-01,criptomonedas,PE,29,-0.393997647534786
2024-03-01,fintech,PE,64,-0.389301273082933
2024-03-01,pagos digitales,PE,47,-0.40495130911725
2024-03-01,tarjeta virtual,PE,64,0.526114311403199
2024-04-01,Plin,CL,39,-0.395066145671138
2024-04-01,Yape,CL,46,0.54905015596572
2024-04-01,billetera digital,CL,67,0.141539153404265
2024-04-01,criptomonedas,CL,42,0.408821708524786
2024-04-01,fintech,CL,71,1.02875407088661
2024-04-01,tarjeta virtual,CL,28,-0.990518743148491
2024-04-01,Plin,CO,28,-1.02812021361843
2024-04-01,Yape,CO,70,1.68218237634549
2024-04-01,billetera digital,CO,25,-0.391485098813001
2024-04-01,criptomonedas,CO,21,-0.465404476113107
2024-04-01,fintech,CO,61,0.442541401769736
2024-04-01,Plin,MX,35,-0.29294404238437
2024-04-01,Yape,MX,67,1.28645750422848
2024-04-01,criptomonedas,MX,32,-0.22763896681176
2024-04-01,fintech,MX,89,1.41257675809509
2024-04-01,neobanco,MX,92,1.44365140506671
2024-04-01,pagos digitales,MX,65,0.928998534060737
2024-04-01,tarjeta virtual,MX,71,0.0496408126964107
2024-04-01,Plin,PE,47,0.491595230428841
2024-04-01,Yape,PE,100,1.84585487362301
2024-04-01,billetera digital,PE,1,-0.255207395304429
2024-04-01,criptomonedas,PE,33,-0.198671139758627
2024-04-01,fintech,PE,89,1.54133683391802
2024-04-01,pagos digitales,PE,58,0.269348347807345
2024-04-01,tarjeta virtual,PE,58,0.285573530197978
2024-05-01,Plin,CL,25,-1.05051679644371
2024-05-01,Yape,CL,69,1.63966342031581
2024-05-01,billetera digital,CL,80,0.760162866990144
2024-05-01,criptomonedas,CL,32,-0.0545942033123162
2024-05-01,fintech,CL,92,2.08014073133273
2024-05-01,tarjeta virtual,CL,33,-0.67749766847386
2024-05-01,Plin,CO,27,-1.07142822030865
2024-05-01,Yape,CO,100,3.00661555953154
2024-05-01,billetera digital,CO,43,0.391485098813001
2024-05-01,criptomonedas,CO,22,-0.413216262969855
2024-05-01,fintech,CO,62,0.524743748663351
2024-05-01,Plin,MX,28,-0.616258093482455
2024-05-01,Yape,MX,69,1.37252106167561
2024-05-01,criptomonedas,MX,28,-0.424297482518961
2024-05-01,fintech,MX,66,-0.403438844387034
2024-05-01,pagos digitales,MX,59,0.601644263812464
2024-05-01,tarjeta virtual,MX,72,0.106262364678254
2024-05-01,Plin,PE,50,0.644520451258268
2024-05-01,Yape,PE,78,1.09345819163353
2024-05-01,billetera digital,PE,1,-0.255207395304429
2024-05-01,criptomonedas,PE,34,-0.149839512814587
2024-05-01,fintech,PE,72,0.228502921157374
2024-05-01,pagos digitales,PE,71,1.06624794235459
2024-05-01,tarjeta virtual,PE,57,0.245483399997108
2024-06-01,Plin,CL,46,-0.0673408202848531
2024-06-01,Yape,CL,66,1.49740951627014
2024-06-01,billetera digital,CL,74,0.474644229950507
2024-06-01,criptomonedas,CL,26,-0.332643750414577
2024-06-01,fintech,CL,69,0.928622007986981
2024-06-01,tarjeta virtual,CL,31,-0.802706098343713
2024-06-01,Plin,CO,31,-0.898196193547781
2024-06-01,Yape,CO,72,1.77047792189123
2024-06-01,billetera digital,CO,49,0.652475164688335
2024-06-01,criptomonedas,CO,21,-0.465404476113107
2024-06-01,fintech,CO,57,0.113732014195276
2024-06-01,Plin,MX,32,-0.431507207140692
2024-06-01,Yape,MX,96,2.53437908721196
2024-06-01,criptomonedas,MX,25,-0.571791369299361
2024-06-01,fintech,MX,60,-0.877182045034543
2024-06-01,pagos digitales,MX,74,1.42002993943315
2024-06-01,tarjeta virtual,MX,70,-0.00698073928543253
2024-06-01,Plin,PE,51,0.695495524868076
2024-06-01,Yape,PE,80,1.16185788999621
2024-06-01,billetera digital,PE,1,-0.255207395304429
2024-06-01,criptomonedas,PE,33,-0.198671139758627
2024-06-01,fintech,PE,67,-0.157624700242818
2024-06-01,pagos digitales,PE,82,1.74054759927919
2024-06-01,tarjeta virtual,PE,59,0.325663660398849
2024-07-01,Plin,CL,34,-0.629155663804199
2024-07-01,Yape,CL,72,1.78191732436147
2024-07-01,billetera digital,CL,78,0.664989987976932
2024-07-01,criptomonedas,CL,27,-0.286302159230867
2024-07-01,fintech,CL,61,0.52809375638846
2024-07-01,tarjeta virtual,CL,28,-0.990518743148491
2024-07-01,Plin,CO,32,-0.854888186857564
2024-07-01,Yape,CO,77,1.99121678575557
2024-07-01,billetera digital,CO,54,0.869966886251113
2024-07-01,criptomonedas,CO,20,-0.517592689256359
2024-07-01,fintech,CO,55,-0.0506726795919542
2024-07-01,Plin,MX,35,-0.29294404238437
2024-07-01,Yape,MX,83,1.97496596380557
2024-07-01,criptomonedas,MX,28,-0.424297482518961
2024-07-01,fintech,MX,69,-0.166567244063279
2024-07-01,neobanco,MX,74,0.37507952393322
2024-07-01,pagos digitales,MX,82,1.85650229976418
2024-07-01,tarjeta virtual,MX,84,0.785720988460373
2024-07-01,Plin,PE,66,1.46012162901521
2024-07-01,Yape,PE,97,1.74325532607899
2024-07-01,billetera digital,PE,1,-0.255207395304429
2024-07-01,criptomonedas,PE,26,-0.540492528366905
2024-07-01,fintech,PE,57,-0.929879943043201
2024-07-01,pagos digitales,PE,51,-0.159751433871943
2024-07-01,tarjeta virtual,PE,64,0.526114311403199
2024-08-01,Plin,CL,41,-0.301430338417914
2024-08-01,Yape,CL,77,2.01900716443758
2024-08-01,billetera digital,CL,72,0.379471350937295
2024-08-01,criptomonedas,CL,21,-0.564351706333129
2024-08-01,fintech,CL,64,0.678291850737905
2024-08-01,tarjeta virtual,CL,34,-0.614893453538934
2024-08-01,Plin,CO,33,-0.811580180167348
2024-08-01,Yape,CO,80,2.12366010407417
2024-08-01,billetera digital,CO,100,2.87089072462867
2024-08-01,criptomonedas,CO,29,-0.0478987709670939
2024-08-01,fintech,CO,70,1.18236252381227
2024-08-01,Plin,MX,27,-0.662445815067896
2024-08-01,Yape,MX,85,2.06102952125271
2024-08-01,billetera digital,MX,57,-0.280318795652791
2024-08-01,criptomonedas,MX,29,-0.37513285359216
2024-08-01,fintech,MX,72,0.0703043562604754
2024-08-01,pagos digitales,MX,80,1.74738420968142
2024-08-01,tarjeta virtual,MX,77,0.38937012458747
2024-08-01,Plin,PE,54,0.848420745697503
2024-08-01,Yape,PE,86,1.36705698508425
2024-08-01,billetera digital,PE,2,-0.184240632973786
2024-08-01,criptomonedas,PE,28,-0.442829274478825
2024-08-01,fintech,PE,73,0.305728445437412
2024-08-01,tarjeta virtual,PE,68,0.686474832206679
2024-09-01,Plin,CL,29,-0.863245181937259
2024-09-01,Yape,CL,55,0.975811868102711
2024-09-01,billetera digital,CL,64,-0.0012201651155538
2024-09-01,criptomonedas,CL,19,-0.657034888700549
2024-09-01,fintech,CL,61,0.52809375638846
2024-09-01,tarjeta virtual,CL,26,-1.11572717301834
2024-09-01,Plin,CO,31,-0.898196193547781
2024-09-01,Yape,CO,63,1.37314796693542
2024-09-01,billetera digital,CO,84,2.17491721562778
2024-09-01,criptomonedas,CO,17,-0.674157328686114
2024-09-01,fintech,CO,100,3.64843293062072
2024-09-01,Plin,MX,33,-0.385319485555252
2024-09-01,Yape,MX,77,1.71677529146416
2024-09-01,billetera digital,MX,62,0.0782285011124069
2024-09-01,criptomonedas,MX,25,-0.571791369299361
2024-09-01,fintech,MX,61,-0.798224844926625
2024-09-01,pagos digitales,MX,64,0.874439489019358
2024-09-01,tarjeta virtual,MX,68,-0.120223843249119
2024-09-01,Plin,PE,48,0.54257030403865
2024-09-01,Yape,PE,70,0.819859398182811
2024-09-01,billetera digital,PE,2,-0.184240632973786
2024-09-01,criptomonedas,PE,27,-0.491660901422865
2024-09-01,fintech,PE,80,0.84630711539768
2024-09-01,pagos digitales,PE,90,2.2309473497698
2024-09-01,tarjeta virtual,PE,57,0.245483399997108
2024-10-01,Plin,CL,29,-0.863245181937259
2024-10-01,Yape,CL,73,1.82933529237669
2024-10-01,billetera digital,CL,81,0.80774930649675
2024-10-01,criptomonedas,CL,21,-0.564351706333129
2024-10-01,fintech,CL,63,0.62822581928809
2024-10-01,tarjeta virtual,CL,29,-0.927914528213565
2024-10-01,Plin,CO,33,-0.811580180167348
2024-10-01,Yape,CO,72,1.77047792189123
2024-10-01,billetera digital,CO,92,2.52290397012823
2024-10-01,criptomonedas,CO,21,-0.465404476113107
2024-10-01,fintech,CO,70,1.18236252381227
2024-10-01,Plin,MX,28,-0.616258093482455
2024-10-01,Yape,MX,83,1.97496596380557
2024-10-01,billetera digital,MX,96,2.51635011911575
2024-10-01,criptomonedas,MX,26,-0.522626740372561
2024-10-01,fintech,MX,79,0.623004757015903
2024-10-01,pagos digitales,MX,61,0.710762353895222
2024-10-01,tarjeta virtual,MX,73,0.162883916660097
2024-10-01,Plin,PE,51,0.695495524868076
2024-10-01,Yape,PE,79,1.12765804081487
2024-10-01,billetera digital,PE,1,-0.255207395304429
2024-10-01,criptomonedas,PE,34,-0.149839512814587
2024-10-01,fintech,PE,71,0.151277396877335
2024-10-01,pagos digitales,PE,53,-0.0371514962492892
2024-10-01,tarjeta virtual,PE,61,0.405843920800589
2024-11-01,Plin,CL,32,-0.722791471057423
2024-11-01,Yape,CL,68,1.59224545230059
2024-11-01,billetera digital,CL,78,0.664989987976932
2024-11-01,criptomonedas,CL,35,0.0844305702388144
2024-11-01,fintech,CL,82,1.57948041683458
2024-11-01,tarjeta virtual,CL,35,-0.552289238604007
2024-11-01,Plin,CO,33,-0.811580180167348
2024-11-01,Yape,CO,59,1.19655687584394
2024-11-01,billetera digital,CO,81,2.04442218269012
2024-11-01,criptomonedas,CO,32,0.108665868462661
2024-11-01,fintech,CO,67,0.935755483131426
2024-11-01,Plin,MX,33,-0.385319485555252
2024-11-01,Yape,MX,79,1.8028388489113
2024-11-01,billetera digital,MX,59,-0.136899876946712
2024-11-01,criptomonedas,MX,47,0.509830467090243
2024-11-01,fintech,MX,69,-0.166567244063279
2024-11-01,neobanco,MX,100,1.91857224112604
2024-11-01,pagos digitales,MX,57,0.492526173729707
2024-11-01,tarjeta virtual,MX,85,0.842342540442216
2024-11-01,Plin,PE,58,1.05232104013674
2024-11-01,Yape,PE,77,1.05925834245219
2024-11-01,billetera digital,PE,1,-0.255207395304429
2024-11-01,criptomonedas,PE,47,0.484971637457928
2024-11-01,fintech,PE,71,0.151277396877335
2024-11-01,pagos digitales,PE,100,2.84394703788307
2024-11-01,tarjeta virtual,PE,55,0.165303139595368
2024-12-01,Plin,CL,40,-0.348248242044526
2024-12-01,Yape,CL,66,1.49740951627014
2024-12-01,billetera digital,CL,97,1.56913233860245
2024-12-01,criptomonedas,CL,38,0.223455343789945
2024-12-01,fintech,CL,80,1.47934835393495
2024-12-01,tarjeta virtual,CL,42,-0.114059734059523
2024-12-01,Plin,CO,29,-0.984812206928214
2024-12-01,Yape,CO,65,1.46144351248115
2024-12-01,billetera digital,CO,59,1.08745860781389
